Código do Ente;Nome do Ente;Sigla UF;Valor do Nível Socioeconômico;Ponderador do NSE entre 0,95 e 1,05
4304630;Capão da Canoa;SC;57,300173;0,982883
4304655;Capão do Cipó;SC;57,478350;0,982422
4304663;Capão do Leão;SC;53,792440;0,991972
4304671;Capivari do Sul;SC;58,465155;0,979865
4304689;Capela de Santana;SC;58,092257;0,980831
4304697;Capitão;SC;62,468492;0,969492
4304705;Carazinho;SC;58,227849;0,980480
4304713;Caraá;SC;55,258319;0,988174
4304804;Carlos Barbosa;SC;66,998369;0,957755
4304853;Carlos Gomes;SC;56,870805;0,983996
4304903;Casca;SC;64,202728;0,964998
4304952;Caseiros;SC;58,094568;0,980825
4305009;Catuípe;SC;58,588549;0,979545
4305108;Caxias do Sul;SC;60,972411;0,973368
4305116;Centenário;SC;56,563651;0,984792
4305124;Cerrito;SC;53,259157;0,993354
4305132;Cerro Branco;SC;53,909898;0,991668
4305157;Cerro Grande;SC;53,871908;0,991766
4305173;Cerro Grande do Sul;SC;49,778435;1,002372
4305207;Cerro Largo;SE;58,395565;0,980045
4305306;Chapada;SE;60,839298;0,973713
4305355;Charqueadas;SE;58,725708;0,979190
4305371;Charrua;SE;57,107625;0,983382
4305405;Chiapetta;SE;56,349038;0,985348
4305439;Chuí;SE;52,108099;0,996336
4305447;Chuvisca;SE;50,657337;1,000095
4305454;Cidreira;SE;57,387727;0,982656
4305504;Ciríaco;SE;57,655096;0,981964
4305587;Colinas;SE;66,136556;0,959988
4305603;Colorado;SE;61,241903;0,972670
4305702;Condor;SE;60,091903;0,975650
4305801;Constantina;SE;58,856533;0,978851
4305835;Coqueiro Baixo;SE;62,465434;0,969500
4305850;Coqueiros do Sul;SE;60,089130;0,975657
4305871;Coronel Barros;SE;62,232695;0,970103
4305900;Coronel Bicaco;SE;54,344446;0,990542
4305934;Coronel Pilar;SE;66,369528;0,959384
4305959;Cotiporã;SE;64,855738;0,963306
4305975;Coxilha;SE;60,750823;0,973942
4306007;Crissiumal;SE;60,135261;0,975537
4306056;Cristal;SE;53,281264;0,993296
4306072;Cristal do Sul;SE;51,301270;0,998427
4306106;Cruz Alta;SE;57,564944;0,982197
4306130;Cruzaltense;SE;59,049574;0,978350
4306205;Cruzeiro do Sul;SE;62,669976;0,968970
4306304;David Canabarro;SE;60,715747;0,974033
4306320;Derrubadas;SE;56,213803;0,985698
4306353;Dezesseis de Novembro;SE;50,822726;0,999667
4306379;Dilermando de Aguiar;SE;53,223560;0,993446
4306403;Dois Irmãos;SE;61,844909;0,971108
4306429;Dois Irmãos das Missões;SE;50,018467;1,001750
4306452;Dois Lajeados;SE;62,537176;0,969314
4306502;Dom Feliciano;SE;50,231941;1,001197
4306551;Dom Pedro de Alcântara;SE;57,710962;0,981819
4306601;Dom Pedrito;SE;52,435817;0,995487
4306700;Dona Francisca;SE;56,298441;0,985479
4306734;Doutor Maurício Cardoso;SE;58,518003;0,979728
4306759;Doutor Ricardo;SE;62,073914;0,970514
4306767;Eldorado do Sul;SE;56,173955;0,985801
4306809;Encantado;SE;61,134426;0,972948
4306908;Encruzilhada do Sul;SE;52,010637;0,996589
4306924;Engenho Velho;SE;51,830009;0,997057
4306932;Entre-Ijuís;SE;57,444884;0,982508
4306957;Entre Rios do Sul;SE;55,512224;0,987516
4306973;Erebango;SE;57,301806;0,982879
4307005;Erechim;SE;59,401559;0,977438
4307054;Ernestina;SE;61,093582;0,973054
4307104;Herval;SE;52,358799;0,995687
4307203;Erval Grande;SE;54,489601;0,990166
4307302;Erval Seco;SE;54,038751;0,991334
4307401;Esmeralda;SE;54,735162;0,989529
4307450;Esperança do Sul;SE;53,661321;0,992312
4307500;Espumoso;SE;59,071298;0,978294
4307559;Estação;SE;62,734176;0,968803
4307609;Estância Velha;SE;61,533660;0,971914
4307708;Esteio;SE;58,826817;0,978928
4307807;Estrela;SE;64,098385;0,965269
4307815;Estrela Velha;SE;55,466461;0,987634
4307831;Eugênio de Castro;SE;57,484706;0,982405
4307864;Fagundes Varela;SE;64,538407;0,964129
4307906;Farroupilha;SE;64,218276;0,964958
4308003;Faxinal do Soturno;SE;58,884802;0,978777
4308052;Faxinalzinho;SE;58,067422;0,980895
4308078;Fazenda Vilanova;SE;58,857969;0,978847
4308102;Feliz;SE;64,138953;0,965164
4308201;Flores da Cunha;SE;64,784435;0,963491
4308250;Floriano Peixoto;SE;58,120995;0,980756
4308300;Fontoura Xavier;SE;51,517452;0,997867
4308409;Formigueiro;SE;56,521870;0,984900
4308433;Forquetinha;SE;67,263100;0,957069
4308458;Fortaleza dos Valos;SE;61,472254;0,972073
4308508;Frederico Westphalen;SE;58,603114;0,979507
4308607;Garibaldi;SE;63,572822;0,966630
4308656;Garruchos;SE;52,222026;0,996041
4308706;Gaurama;SE;61,398817;0,972263
4308805;General Câmara;SP;55,536185;0,987454
4308854;Gentil;SP;59,866468;0,976234
4308904;Getúlio Vargas;SP;62,192449;0,970207
4309001;Giruá;SP;55,492096;0,987568
4309050;Glorinha;SP;58,347956;0,980168
4309100;Gramado;SP;62,607566;0,969131
4309126;Gramado dos Loureiros;SP;56,843892;0,984065
4309159;Gramado Xavier;SP;53,522738;0,992671
4309209;Gravataí;SP;57,642565;0,981996
4309258;Guabiju;SP;61,807096;0,971206
4309308;Guaíba;SP;58,856611;0,978850
4309407;Guaporé;SP;63,997471;0,965530
4309506;Guarani das Missões;SP;58,362331;0,980131
4309555;Harmonia;SP;67,124918;0,957427
4309571;Herveiras;SP;51,929112;0,996800
4309605;Horizontina;SP;62,694670;0,968906
4309654;Hulha Negra;SP;52,841973;0,994435
4309704;Humaitá;SP;60,941853;0,973447
4309753;Ibarama;SP;53,738276;0,992112
4309803;Ibiaçá;SP;60,315507;0,975070
4309902;Ibiraiaras;SP;60,733679;0,973987
4309951;Ibirapuitã;SP;54,993959;0,988859
4310009;Ibirubá;SP;62,797152;0,968640
4310108;Igrejinha;SP;56,842340;0,984069
4310207;Ijuí;SP;60,367117;0,974937
4310306;Ilópolis;SP;62,399997;0,969669
4310330;Imbé;SP;59,711751;0,976635
4310363;Imigrante;SP;64,747889;0,963586
4310405;Independência;SP;55,400061;0,987806
4310413;Inhacorá;SP;52,553960;0,995181
4310439;Ipê;SP;62,013952;0,970670
4310462;Ipiranga do Sul;SP;64,158703;0,965112
4310504;Iraí;SP;54,223633;0,990855
4310538;Itaara;SP;57,948721;0,981203
4310553;Itacurubi;SP;50,625802;1,000177
4310579;Itapuca;SP;55,138192;0,988485
4310603;Itaqui;SP;52,543947;0,995207
4310652;Itati;SP;56,055539;0,986108
4310702;Itatiba do Sul;SP;52,455928;0,995435
4310751;Ivorá;SP;58,540777;0,979669
4310801;Ivoti;SP;65,436935;0,961800
4310850;Jaboticaba;SP;53,038443;0,993926
4310876;Jacuizinho;SP;54,497934;0,990144
4310900;Jacutinga;SP;59,286613;0,977736
4311007;Jaguarão;SP;53,055351;0,993882
4311106;Jaguari;SP;57,925399;0,981263
4311122;Jaquirana;SP;55,287278;0,988099
4311130;Jari;SP;52,124656;0,996293
4311155;Jóia;SP;55,729439;0,986953
4311205;Júlio de Castilhos;SP;56,185898;0,985770
4311239;Lagoa Bonita do Sul;SP;54,923349;0,989042
4311254;Lagoão;SP;47,849484;1,007370
4311270;Lagoa dos Três Cantos;SP;67,951159;0,955286
4311304;Lagoa Vermelha;SP;55,811776;0,986740
4311403;Lajeado;SP;64,099248;0,965266
4311429;Lajeado do Bugre;SP;50,691729;1,000006
4311502;Lavras do Sul;SP;55,135907;0,988491
4311601;Liberato Salzano;SP;51,663719;0,997488
4311627;Lindolfo Collor;SP;60,206910;0,975352
4311643;Linha Nova;SP;62,049188;0,970578
4311700;Machadinho;SP;55,814484;0,986733
4311718;Maçambará;SP;52,155077;0,996214
4311734;Mampituba;SP;55,396808;0,987815
4311759;Manoel Viana;SP;54,056681;0,991287
4311775;Maquiné;SP;55,529894;0,987470
4311791;Maratá;SP;62,289840;0,969955
4311809;Marau;SP;61,483632;0,972044
4311908;Marcelino Ramos;SP;61,444490;0,972145
4311981;Mariana Pimentel;SP;55,162037;0,988423
4312005;Mariano Moro;SP;58,037429;0,980973
4312054;Marques de Souza;SP;65,565817;0,961466
4312104;Mata;SP;53,656066;0,992325
4312138;Mato Castelhano;SP;61,823451;0,971163
4312153;Mato Leitão;SP;60,841277;0,973708
4312179;Mato Queimado;SP;62,054612;0,970564
4312203;Maximiliano de Almeida;SP;56,184489;0,985774
4312252;Minas do Leão;SP;57,637912;0,982008
4312302;Miraguaí;SP;50,869982;0,999544
4312351;Montauri;SP;64,311984;0,964715
4312377;Monte Alegre dos Campos;SP;54,641351;0,989772
4312385;Monte Belo do Sul;SP;67,473989;0,956522
4312401;Montenegro;SP;60,311958;0,975080
4312427;Mormaço;SP;52,026864;0,996547
4312443;Morrinhos do Sul;SP;57,578076;0,982163
4312450;Morro Redondo;SP;57,570721;0,982182
4312476;Morro Reuter;SP;63,917311;0,965738
4312500;Mostardas;SP;55,015237;0,988804
4312609;Muçum;SP;61,654943;0,971600
4312617;Muitos Capões;SP;59,099420;0,978221
4312625;Muliterno;SP;55,841218;0,986663
4312658;Não-Me-Toque;SP;61,901246;0,970962
4312674;Nicolau Vergueiro;SP;60,187926;0,975401
4312708;Nonoai;SP;55,218478;0,988277
4312757;Nova Alvorada;SP;61,624193;0,971679
4312807;Nova Araçá;SP;60,844787;0,973699
4312906;Nova Bassano;SP;65,500904;0,961635
4312955;Nova Boa Vista;SP;64,513659;0,964193
4313003;Nova Bréscia;SP;65,114089;0,962637
4313011;Nova Candelária;SP;63,408720;0,967056
4313037;Nova Esperança do Sul;SP;55,336689;0,987971
4313060;Nova Hartz;SP;56,040672;0,986147
4313086;Nova Pádua;SP;67,545415;0,956337
4313102;Nova Palma;SP;59,789254;0,976434
4313201;Nova Petrópolis;SP;66,023724;0,960280
4313300;Nova Prata;SP;62,374777;0,969735
4313334;Nova Ramada;SP;60,895602;0,973567
4313359;Nova Roma do Sul;SP;66,844843;0,958152
4313375;Nova Santa Rita;SP;59,063865;0,978313
4313391;Novo Cabrais;SP;56,271655;0,985548
4313409;Novo Hamburgo;SP;58,086717;0,980845
4313425;Novo Machado;SP;55,507149;0,987529
4313441;Novo Tiradentes;SP;52,588054;0,995093
4313466;Novo Xingu;SP;57,744236;0,981733
4313490;Novo Barreiro;SP;56,244668;0,985618
4313508;Osório;SP;60,334610;0,975021
4313607;Paim Filho;SP;58,414268;0,979997
4313656;Palmares do Sul;SP;56,475720;0,985019
4313706;Palmeira das Missões;SP;55,511090;0,987519
4313805;Palmitinho;SP;54,686913;0,989654
4313904;Panambi;SP;60,622625;0,974275
4313953;Pantano Grande;SP;55,785259;0,986808
4314001;Paraí;SP;62,080957;0,970496
4314027;Paraíso do Sul;SP;57,324007;0,982821
4314035;Pareci Novo;SP;62,735303;0,968800
4314050;Parobé;SP;56,307651;0,985455
4314068;Passa Sete;SP;50,844298;0,999611
4314076;Passo do Sobrado;SP;55,354605;0,987924
4314100;Passo Fundo;SP;59,902176;0,976141
4314134;Paulo Bento;SP;62,264103;0,970021
4314159;Paverama;SP;59,729137;0,976590
4314175;Pedras Altas;SP;53,777024;0,992012
4314209;Pedro Osório;SP;52,039758;0,996513
4314308;Pejuçara;SP;62,154148;0,970306
4314407;Pelotas;SP;56,533946;0,984869
4314423;Picada Café;SP;67,086036;0,957528
4314456;Pinhal;SP;54,351119;0,990524
4314464;Pinhal da Serra;SP;53,782317;0,991998
4314472;Pinhal Grande;SP;52,954807;0,994142
4314498;Pinheirinho do Vale;SP;55,529647;0,987471
4314506;Pinheiro Machado;SP;54,518848;0,990090
4314548;Pinto Bandeira;SP;63,653641;0,966421
4314555;Pirapó;SP;52,905112;0,994271
4314605;Piratini;SP;51,778717;0,997190
4314704;Planalto;SP;55,580066;0,987340
4314753;Poço das Antas;SP;63,213539;0,967561
4314779;Pontão;SP;57,407789;0,982604
4314787;Ponte Preta;SP;58,094097;0,980826
4314803;Portão;SP;59,255481;0,977817
4314902;Porto Alegre;SP;55,295777;0,988077
4315008;Porto Lucena;SP;56,915702;0,983879
4315057;Porto Mauá;SP;53,453876;0,992849
4315073;Porto Vera Cruz;SP;56,919887;0,983869
4315107;Porto Xavier;SP;54,539813;0,990035
4315131;Pouso Novo;SP;56,953890;0,983780
4315149;Presidente Lucena;SP;63,013169;0,968081
4315156;Progresso;SP;59,252037;0,977826
4315172;Protásio Alves;SP;63,100453;0,967854
4315206;Putinga;SP;59,359474;0,977547
4315305;Quaraí;SP;54,011063;0,991405
4315313;Quatro Irmãos;SP;57,925655;0,981263
4315321;Quevedos;SP;52,650530;0,994931
4315354;Quinze de Novembro;SP;63,780684;0,966092
4315404;Redentora;SP;48,052101;1,006845
4315453;Relvado;SP;61,829566;0,971147
4315503;Restinga Sêca;SP;56,266371;0,985562
4315552;Rio dos Índios;SP;56,037037;0,986156
4315602;Rio Grande;SP;56,230958;0,985654
4315701;Rio Pardo;SP;54,208783;0,990893
4315750;Riozinho;SP;55,950368;0,986381
4315800;Roca Sales;SP;59,855790;0,976261
4315909;Rodeio Bonito;SP;55,456750;0,987660
4315958;Rolador;SP;54,094504;0,991189
4316006;Rolante;SP;55,335392;0,987974
4316105;Ronda Alta;SP;58,446985;0,979912
4316204;Rondinha;SP;61,794479;0,971238
4316303;Roque Gonzales;SP;55,849223;0,986643
4316402;Rosário do Sul;SP;54,342176;0,990548
4316428;Sagrada Família;SP;52,895231;0,994297
4316436;Saldanha Marinho;SP;61,718796;0,971434
4316451;Salto do Jacuí;SP;56,216256;0,985692
4316477;Salvador das Missões;SP;62,763603;0,968727
4316501;Salvador do Sul;SP;64,409757;0,964462
4316600;Sananduva;SP;61,447912;0,972136
4316709;Santa Bárbara do Sul;SP;59,812661;0,976373
4316733;Santa Cecília do Sul;SP;61,206308;0,972762
4316758;Santa Clara do Sul;SP;66,685397;0,958566
4316808;Santa Cruz do Sul;SP;59,010518;0,978452
4316907;Santa Maria;SP;57,514627;0,982328
4316956;Santa Maria do Herval;SP;66,160761;0,959925
4316972;Santa Margarida do Sul;SP;52,012912;0,996583
4317004;Santana da Boa Vista;SP;50,107777;1,001519
4317103;Sant'Ana do Livramento;SP;51,805043;0,997121
4317202;Santa Rosa;SP;60,997911;0,973302
4317251;Santa Tereza;SP;66,157928;0,959932
4317301;Santa Vitória do Palmar;SP;52,257407;0,995949
4317400;Santiago;SP;58,150078;0,980681
4317509;Santo Ângelo;SP;55,475964;0,987610
4317558;Santo Antônio do Palma;SP;61,826644;0,971155
4317608;Santo Antônio da Patrulha;SP;56,917408;0,983875
4317707;Santo Antônio das Missões;SP;52,191594;0,996120
4317756;Santo Antônio do Planalto;SP;62,755013;0,968749
4317806;Santo Augusto;SP;56,523305;0,984896
4317905;Santo Cristo;SP;62,255348;0,970044
4317954;Santo Expedito do Sul;SP;56,910981;0,983892
4318002;São Borja;SP;54,488257;0,990169
4318051;São Domingos do Sul;SP;65,483778;0,961679
4318101;São Francisco de Assis;SP;52,758285;0,994651
4318200;São Francisco de Paula;SP;56,193587;0,985750
4318309;São Gabriel;SP;54,669808;0,989699
4318408;São Jerônimo;SP;54,377492;0,990456
4318424;São João da Urtiga;SP;56,666598;0,984525
4318432;São João do Polêsine;SP;62,700974;0,968889
4318440;São Jorge;SP;63,178189;0,967653
4318457;São José das Missões;SP;52,986088;0,994061
4318465;São José do Herval;SP;50,976453;0,999268
4318481;São José do Hortêncio;SP;66,777168;0,958328
4318499;São José do Inhacorá;SP;60,729188;0,973998
4318507;São José do Norte;SP;51,959436;0,996721
4318606;São José do Ouro;SP;58,842833;0,978886
4318614;São José do Sul;SP;62,919323;0,968324
4318622;São José dos Ausentes;SP;56,626974;0,984627
4318705;São Leopoldo;SP;58,260613;0,980395
4318804;São Lourenço do Sul;SP;56,552527;0,984820
4318903;São Luiz Gonzaga;SP;54,013486;0,991399
4319000;São Marcos;SP;62,090032;0,970472
4319109;São Martinho;SP;63,719562;0,966250
4319125;São Martinho da Serra;SP;51,360862;0,998272
4319158;São Miguel das Missões;SP;54,616747;0,989836
4319208;São Nicolau;SP;50,419448;1,000711
4319307;São Paulo das Missões;SP;59,136236;0,978126
4319356;São Pedro da Serra;SP;64,862871;0,963288
4319364;São Pedro das Missões;SP;53,582750;0,992515
4319372;São Pedro do Butiá;SP;61,558370;0,971850
4319406;São Pedro do Sul;SP;54,807200;0,989343
4319505;São Sebastião do Caí;SP;58,122591;0,980752
4319604;São Sepé;SP;55,302287;0,988060
4319703;São Valentim;SP;58,277604;0,980351
4319711;São Valentim do Sul;SP;63,148795;0,967729
4319737;São Valério do Sul;SP;56,826066;0,984112
4319752;São Vendelino;SP;66,745071;0,958411
4319802;São Vicente do Sul;SP;56,027686;0,986180
4319901;Sapiranga;SP;56,132200;0,985909
4320008;Sapucaia do Sul;SP;57,666907;0,981933
4320107;Sarandi;SP;57,304496;0,982872
4320206;Seberi;SP;54,730062;0,989542
4320230;Sede Nova;SP;59,143789;0,978106
4320263;Segredo;SP;53,051581;0,993892
4320305;Selbach;SP;64,185539;0,965043
4320321;Senador Salgado Filho;SP;54,793009;0,989379
4320354;Sentinela do Sul;SP;51,263754;0,998524
4320404;Serafina Corrêa;SP;62,351722;0,969794
4320453;Sério;SP;56,873867;0,983988
4320503;Sertão;SP;62,692316;0,968912
4320552;Sertão Santana;SP;57,687410;0,981880
4320578;Sete de Setembro;SP;56,710611;0,984411
4320602;Severiano de Almeida;SP;57,604441;0,982095
4320651;Silveira Martins;SP;63,095251;0,967868
4320677;Sinimbu;SP;53,943760;0,991580
4320701;Sobradinho;SP;57,324790;0,982819
4320800;Soledade;SP;55,394677;0,987820
4320859;Tabaí;SP;56,272764;0,985545
4320909;Tapejara;SP;58,717662;0,979210
4321006;Tapera;SP;57,618040;0,982060
4321105;Tapes;SP;55,637175;0,987192
4321204;Taquara;SP;56,436576;0,985121
4321303;Taquari;SP;57,518267;0,982318
4321329;Taquaruçu do Sul;SP;57,757639;0,981698
4321352;Tavares;SP;51,565570;0,997742
4321402;Tenente Portela;SP;56,713012;0,984405
4321436;Terra de Areia;SP;57,296968;0,982891
4321451;Teutônia;SP;61,003881;0,973287
4321469;Tio Hugo;SP;58,624487;0,979452
4321477;Tiradentes do Sul;SP;55,921302;0,986456
4321493;Toropi;SP;54,405919;0,990382
4321501;Torres;SP;57,683576;0,981890
4321600;Tramandaí;SP;56,617337;0,984652
4321626;Travesseiro;SP;62,468735;0,969491
4321634;Três Arroios;SP;62,568388;0,969233
4321667;Três Cachoeiras;SP;58,744573;0,979141
4321709;Três Coroas;SP;58,335563;0,980200
4321808;Três de Maio;SP;60,404812;0,974839
4321832;Três Forquilhas;SP;55,740735;0,986924
4321857;Três Palmeiras;SP;56,510645;0,984929
4321907;Três Passos;SP;60,713983;0,974038
4321956;Trindade do Sul;SP;56,421300;0,985160
4322004;Triunfo;SP;58,214270;0,980515
4322103;Tucunduva;SP;59,136515;0,978125
4322152;Tunas;SP;50,479039;1,000557
4322186;Tupanci do Sul;SP;58,798176;0,979002
4322202;Tupanciretã;SP;55,305590;0,988051
4322251;Tupandi;SP;66,089198;0,960110
4322301;Tuparendi;SP;63,161934;0,967695
4322327;Turuçu;SP;56,587383;0,984730
4322343;Ubiretama;SP;55,933325;0,986425
4322350;União da Serra;SP;62,189421;0,970215
4322376;Unistalda;SP;50,183736;1,001322
4322400;Uruguaiana;SP;53,821266;0,991897
4322509;Vacaria;SP;56,697588;0,984444
4322525;Vale Verde;SP;51,655315;0,997509
4322533;Vale do Sol;SP;54,488359;0,990169
4322541;Vale Real;SP;64,246811;0,964884
4322558;Vanini;SP;61,320486;0,972466
4322608;Venâncio Aires;SP;59,112364;0,978188
4322707;Vera Cruz;SP;57,309747;0,982858
4322806;Veranópolis;SP;63,695810;0,966312
4322855;Vespasiano Corrêa;SP;63,371915;0,967151
4322905;Viadutos;SP;57,850451;0,981457
4323002;Viamão;SP;56,605105;0,984684
4323101;Vicente Dutra;SP;51,499381;0,997913
4323200;Victor Graeff;SP;62,802915;0,968625
4323309;Vila Flores;SP;64,101310;0,965261
4323358;Vila Lângaro;SP;60,354349;0,974970
4323408;Vila Maria;SP;63,145701;0,967737
4323457;Vila Nova do Sul;SP;53,463652;0,992824
4323507;Vista Alegre;SP;56,655795;0,984553
4323606;Vista Alegre do Prata;SP;61,140588;0,972933
4323705;Vista Gaúcha;SP;56,797894;0,984185
4323754;Vitória das Missões;SP;52,094772;0,996371
4323770;Westfália;SP;68,034674;0,955070
4323804;Xangri-lá;SP;59,510657;0,977156
5000203;Água Clara;SP;51,500259;0,997911
5000252;Alcinópolis;SP;52,688522;0,994832
5000609;Amambai;SP;46,394897;1,011139
5000708;Anastácio;SP;48,155129;1,006578
5000807;Anaurilândia;SP;52,541411;0,995213
5000856;Angélica;SP;51,825060;0,997069
5000906;Antônio João;SP;48,695269;1,005179
5001003;Aparecida do Taboado;SP;52,382377;0,995625
5001102;Aquidauana;SP;48,230406;1,006383
5001243;Aral Moreira;SP;48,591684;1,005447
5001508;Bandeirantes;SP;53,175316;0,993571
5001904;Bataguassu;SP;52,696255;0,994812
5002001;Batayporã;SP;51,351620;0,998296
5002100;Bela Vista;SP;48,476136;1,005747
5002159;Bodoquena;SP;50,822368;0,999668
5002209;Bonito;SP;51,337695;0,998332
5002308;Brasilândia;SP;52,164139;0,996191
5002407;Caarapó;SP;49,133520;1,004043
5002605;Camapuã;SP;51,465819;0,998000
5002704;Campo Grande;SP;54,389633;0,990425
5002803;Caracol;SP;51,083719;0,998990
5002902;Cassilândia;SP;55,011260;0,988814
5002951;Chapadão do Sul;SP;55,056221;0,988697
5003108;Corguinho;SP;50,970156;0,999285
5003157;Coronel Sapucaia;SP;45,349268;1,013849
5003207;Corumbá;SP;49,254377;1,003730
5003256;Costa Rica;SP;52,824987;0,994479
5003306;Coxim;SP;49,418309;1,003306
5003454;Deodápolis;SP;51,244870;0,998573
5003488;Dois Irmãos do Buriti;SP;49,679834;1,002628
5003504;Douradina;SP;49,650825;1,002703
5003702;Dourados;SP;53,341380;0,993141
5003751;Eldorado;SP;50,749761;0,999856
5003801;Fátima do Sul;SP;52,437419;0,995483
5003900;Figueirão;SP;51,494451;0,997926
5004007;Glória de Dourados;SP;54,937834;0,989004
5004106;Guia Lopes da Laguna;SP;50,859174;0,999572
5004304;Iguatemi;SP;51,908871;0,996852
5004403;Inocência;SP;54,318187;0,990610
5004502;Itaporã;SP;51,666820;0,997479
5004601;Itaquiraí;SP;49,720780;1,002522
5004700;Ivinhema;SP;54,798402;0,989365
